1.176	0.88579	1.83525	1.94301	0.84339	0.87529	1.33466
1.1821	0.88517	1.82996	1.9467	0.84446	0.87872	1.33952
1.1885	0.88331	1.82771	1.95177	0.84447	0.87962	1.34403
1.1949	0.88208	1.83211	1.95724	0.84412	0.87826	1.34789
1.2011	0.88309	1.84267	1.96157	0.84445	0.87609	1.34764
1.2075	0.88656	1.85527	1.96405	0.84604	0.87517	1.34684
1.2136	0.89132	1.86531	1.96455	0.84905	0.87667	1.34642
1.22	0.89542	1.86988	1.96414	0.85266	0.88089	1.34589
1.2264	0.89742	1.86851	1.96479	0.85607	0.88652	1.34894
1.2325	0.89697	1.86289	1.96719	0.85821	0.89193	1.35471
1.2389	0.89469	1.85708	1.97172	0.85901	0.89533	1.35972
1.2453	0.89259	1.85578	1.97746	0.85862	0.89596	1.36539
1.2515	0.89245	1.86183	1.98327	0.85788	0.89424	1.36862
1.2579	0.89511	1.87379	1.98778	0.85768	0.89135	1.36881
1.264	0.89971	1.88799	1.99032	0.85878	0.88922	1.36826
1.2704	0.90474	1.8997	1.99077	0.8616	0.88975	1.36666
1.2768	0.90903	1.90581	1.98991	0.8657	0.8933	1.36512
1.2832	0.91088	1.90522	1.98932	0.87	0.89858	1.36675
1.2893	0.9099	1.89932	1.99001	0.87351	0.9047	1.3706
1.2957	0.90715	1.89147	1.99346	0.87533	0.91035	1.37641
1.3021	0.90428	1.88597	1.9994	0.87551	0.9137	1.38379
1.3083	0.90334	1.88623	2.00647	0.87452	0.9141	1.38921
1.3147	0.90553	1.89449	2.01314	0.87327	0.91201	1.39157
1.3211	0.91048	1.90898	2.01799	0.87274	0.90861	1.39306
1.3272	0.91667	1.9254	2.02027	0.87365	0.90556	1.39138
1.3336	0.92217	1.93898	2.01996	0.8764	0.90485	1.3887
1.34	0.9256	1.94634	2.01839	0.88062	0.9074	1.38751
1.3461	0.92614	1.94654	2.01713	0.88541	0.91267	1.38774
1.3528	0.92383	1.94085	2.0173	0.88961	0.91984	1.39046
1.3589	0.92025	1.93173	2.01984	0.89265	0.92666	1.39679
1.3653	0.91686	1.92312	2.02516	0.89412	0.93201	1.40314
1.3717	0.91551	1.91928	2.03242	0.894	0.93487	1.41002
1.3779	0.91752	1.92307	2.04012	0.89277	0.93472	1.41618
1.3843	0.92264	1.93471	2.04697	0.89107	0.93207	1.41904
1.3904	0.92943	1.95135	2.05152	0.88985	0.92789	1.42008
1.3968	0.93603	1.96883	2.05376	0.89	0.92389	1.41896
1.4029	0.94101	1.98318	2.0535	0.89215	0.92189	1.41588
1.4093	0.94329	1.99187	2.05154	0.8961	0.9231	1.41276
1.4157	0.94268	1.99383	2.04923	0.90104	0.92763	1.41058
1.4219	0.9394	1.98944	2.04808	0.90646	0.93438	1.41251
1.4283	0.93463	1.98005	2.0489	0.91082	0.94237	1.41657
1.4347	0.93038	1.9684	2.05225	0.91396	0.94975	1.42316
1.4411	0.92866	1.95883	2.05841	0.91536	0.95543	1.43198
1.4472	0.93025	1.95568	2.06639	0.91509	0.95856	1.43903
1.4539	0.93526	1.96113	2.07481	0.91378	0.95879	1.44498
1.46	0.94242	1.97441	2.08259	0.91186	0.95644	1.44956
1.4664	0.95025	1.9924	2.08843	0.91	0.95199	1.4504
1.4725	0.957	2.01125	2.09174	0.90905	0.94674	1.44979
1.4789	0.96124	2.0274	2.09238	0.90981	0.94251	1.44747
1.4851	0.96284	2.03964	2.09083	0.91254	0.94082	1.44298
1.4915	0.96188	2.04588	2.08776	0.91685	0.94254	1.43966
1.4979	0.95818	2.0449	2.08459	0.92236	0.94763	1.43822
1.504	0.9527	2.03726	2.08277	0.92808	0.95545	1.43883
1.5104	0.9476	2.02535	2.08328	0.93313	0.96437	1.44361
1.5165	0.94434	2.01232	2.08623	0.93705	0.97269	1.45115
1.5229	0.9443	2.00191	2.09242	0.93933	0.97965	1.45891
1.5293	0.94796	1.99735	2.10078	0.9399	0.98412	1.46818
1.5355	0.95464	2.00071	2.11061	0.93893	0.98598	1.47573
1.5419	0.96291	2.01246	2.1202	0.93683	0.98484	1.48065
1.548	0.9713	2.03059	2.12809	0.93415	0.98129	1.48456
1.5544	0.9782	2.05151	2.13336	0.93178	0.97598	1.48536
1.5608	0.98293	2.07164	2.13567	0.93034	0.9702	1.48326
1.5669	0.98486	2.0883	2.13521	0.93067	0.96522	1.48057
1.5733	0.9837	2.09973	2.13265	0.93303	0.96248	1.47584
1.5797	0.97973	2.10524	2.1288	0.93722	0.96296	1.47126
1.5861	0.97416	2.10447	2.12485	0.94273	0.9671	1.46908
1.5925	0.96784	2.09757	2.12199	0.94879	0.97413	1.46814
1.5989	0.96272	2.08567	2.12119	0.95499	0.98238	1.47072
1.6051	0.9602	2.07108	2.12332	0.96024	0.99155	1.4767
1.6115	0.96105	2.05696	2.12871	0.96409	1.00059	1.48396
1.6176	0.96565	2.0469	2.13648	0.96666	1.00823	1.49356
1.624	0.97321	2.04366	2.1463	0.96768	1.01357	1.50296
1.6304	0.98241	2.04863	2.15676	0.96711	1.01628	1.51049
1.6365	0.99148	2.06157	2.16698	0.96517	1.01605	1.51766
1.6429	0.99936	2.08068	2.17549	0.96247	1.01316	1.52209
1.6493	1.00535	2.10288	2.18187	0.95946	1.00842	1.52386
1.6555	1.00879	2.12497	2.18561	0.95684	1.0022	1.52467
1.6619	1.00947	2.14413	2.18659	0.95513	0.99571	1.52241
1.668	1.00737	2.15887	2.18497	0.9551	0.98985	1.51753
1.6744	1.00304	2.16854	2.18117	0.95699	0.9866	1.51312
1.6808	0.99682	2.17274	2.17615	0.96073	0.98652	1.50782
1.6869	0.99	2.17117	2.17092	0.96618	0.9899	1.50344
1.6933	0.98363	2.16391	2.16663	0.97263	0.99639	1.50226
1.6995	0.97926	2.15191	2.16437	0.97935	1.00526	1.5029
1.7059	0.97818	2.13673	2.16515	0.98573	1.01505	1.50663
1.712	0.98091	2.12089	2.16892	0.99114	1.0251	1.51434
1.7184	0.9869	2.10679	2.17573	0.99516	1.03417	1.52254
1.7248	0.99576	2.09746	2.18479	0.99812	1.04163	1.53216
1.7312	1.00559	2.09552	2.19563	0.99939	1.0471	1.54277
1.7373	1.01566	2.10214	2.20679	0.99908	1.05033	1.55105
1.744	1.02451	2.11677	2.21769	0.99723	1.05118	1.55894
1.7501	1.03134	2.13723	2.22748	0.99456	1.04959	1.56502
1.7565	1.03582	2.16038	2.23529	0.99121	1.04574	1.56786
1.7627	1.03785	2.18344	2.2406	0.98768	1.04007	1.5696
1.7691	1.03718	2.20464	2.24318	0.9848	1.03331	1.56915
1.7755	1.03409	2.22273	2.24303	0.98289	1.02621	1.56591
1.7816	1.02889	2.23683	2.24055	0.98248	1.01982	1.56201
1.788	1.02218	2.24568	2.23598	0.98379	1.01502	1.55674
1.7941	1.0146	2.24901	2.23014	0.98706	1.01298	1.54996
1.8005	1.00748	2.24729	2.22393	0.99187	1.01445	1.54583
1.8069	1.00193	2.24096	2.21849	0.99801	1.01915	1.54165
1.8131	0.99899	2.2302	2.2145	1.00469	1.02681	1.53985
1.8195	0.9997	2.21571	2.21313	1.01161	1.03632	1.54227
1.8256	1.00398	2.19888	2.21476	1.01818	1.04662	1.5462
1.832	1.0113	2.1818	2.21936	1.02399	1.05721	1.55299
1.8384	1.02088	2.16735	2.22675	1.0289	1.06701	1.56297
1.8445	1.03145	2.15803	2.23643	1.03249	1.07546	1.57245
1.8509	1.04199	2.15577	2.24766	1.03473	1.08223	1.58319
1.8571	1.05168	2.16089	2.25953	1.03566	1.0872	1.59381
1.8635	1.05955	2.17359	2.27164	1.03526	1.08994	1.60177
1.8699	1.06566	2.19291	2.28286	1.03365	1.09047	1.60953
1.8763	1.06938	2.21625	2.29266	1.03108	1.08899	1.61555
1.8827	1.07071	2.24061	2.30044	1.0277	1.08565	1.61884
1.8891	1.0696	2.26401	2.30583	1.02407	1.08051	1.62123
1.8952	1.06624	2.28513	2.30865	1.02033	1.07389	1.62155
1.9016	1.06094	2.30326	2.30893	1.01729	1.06642	1.61907
1.9077	1.05396	2.31789	2.30707	1.01511	1.05901	1.61604
1.9141	1.04609	2.32831	2.30323	1.01438	1.05221	1.61115
1.9205	1.03797	2.33428	2.29787	1.0153	1.04695	1.60464
1.9267	1.03056	2.3357	2.29127	1.01818	1.04404	1.5992
1.9331	1.02495	2.33289	2.28468	1.02273	1.04431	1.59302
1.9392	1.02216	2.32618	2.27821	1.0285	1.04782	1.58748
1.9456	1.02276	2.31443	2.27322	1.03528	1.05449	1.58496
1.952	1.02675	2.30007	2.27024	1.04243	1.06324	1.58355
1.9581	1.03398	2.28304	2.26963	1.04955	1.07365	1.58579
1.9645	1.04357	2.26501	2.27198	1.05637	1.0845	1.59155
1.9707	1.05427	2.24787	2.27718	1.06239	1.09541	1.59818
1.9771	1.06499	2.23401	2.28532	1.06756	1.10529	1.60767
1.9835	1.07551	2.2254	2.29573	1.07168	1.11422	1.61863
1.9896	1.08503	2.22324	2.30786	1.07475	1.12164	1.62878
1.996	1.09281	2.22813	2.32073	1.07674	1.12735	1.63958
2.0021	1.099	2.24001	2.3335	1.07766	1.13146	1.65019
2.0085	1.1033	2.2579	2.34564	1.07745	1.13391	1.65819
2.0149	1.10564	2.28005	2.3563	1.07605	1.13473	1.66591
2.0213	1.10618	2.30416	2.36572	1.07368	1.13387	1.67128
2.0275	1.10445	2.3282	2.37376	1.07051	1.13133	1.67628
2.0339	1.10085	2.35111	2.37886	1.06678	1.12712	1.67828
2.0403	1.0954	2.37228	2.38219	1.0625	1.1214	1.6791
2.0467	1.08846	2.39085	2.38359	1.0584	1.11452	1.67968
2.0528	1.08047	2.40603	2.38284	1.05488	1.10677	1.67645
2.0592	1.07189	2.41758	2.38024	1.05224	1.0987	1.67272
2.0653	1.06344	2.42562	2.37581	1.05083	1.09098	1.66849
2.0717	1.05624	2.4302	2.36975	1.05066	1.08467	1.66164
2.0781	1.05105	2.43154	2.36267	1.05209	1.08018	1.655
2.0843	1.0485	2.42941	2.3549	1.05497	1.07822	1.64909
2.0907	1.04892	2.42333	2.34735	1.05936	1.07895	1.64201
2.0968	1.05252	2.41363	2.34049	1.06496	1.08255	1.63714
2.1032	1.05874	2.40095	2.33513	1.07163	1.08902	1.63417
2.1096	1.06755	2.38614	2.33184	1.07889	1.09731	1.63221
2.1157	1.07794	2.36938	2.33111	1.08609	1.10734	1.63404
2.1221	1.08934	2.35149	2.33304	1.09321	1.1178	1.6382
2.1283	1.10058	2.334	2.33766	1.09981	1.1288	1.64413
2.1347	1.11111	2.31879	2.34491	1.10581	1.13928	1.65312
2.1411	1.12068	2.30777	2.35411	1.11108	1.14901	1.66342
2.1472	1.12926	2.30202	2.36555	1.11555	1.15794	1.67323
2.1536	1.13617	2.30229	2.37804	1.11912	1.16566	1.68515
2.16	1.14168	2.30897	2.39132	1.12184	1.17196	1.69617
2.1664	1.14543	2.32165	2.40488	1.12368	1.17704	1.70594
2.1728	1.14766	2.33951	2.41799	1.12437	1.1808	1.71616
2.1792	1.14814	2.36122	2.4301	1.12435	1.18334	1.72419
2.1853	1.1469	2.38461	2.44067	1.12349	1.1846	1.7307
2.1917	1.14403	2.40824	2.44973	1.12176	1.18455	1.73745
2.1979	1.13965	2.43168	2.45722	1.11928	1.18291	1.74192
2.2045	1.13331	2.45425	2.46304	1.11588	1.1799	1.74491
2.2109	1.12625	2.4749	2.46737	1.112	1.17572	1.74757
2.2173	1.11817	2.49278	2.46987	1.10805	1.17032	1.74799
2.2235	1.10968	2.50787	2.47054	1.10405	1.16336	1.74732
2.2299	1.10098	2.52036	2.46939	1.10022	1.15584	1.74611
2.236	1.09298	2.53062	2.46686	1.09694	1.14797	1.74217
2.2424	1.08654	2.53832	2.46249	1.09437	1.14019	1.73772
2.2485	1.08216	2.54304	2.45686	1.09302	1.13286	1.73314
2.2549	1.08034	2.54477	2.4501	1.09277	1.12672	1.72611
2.2611	1.08128	2.54348	2.4426	1.09388	1.12222	1.71963
2.2675	1.08493	2.53971	2.43461	1.09642	1.11993	1.71328
2.2739	1.09117	2.53341	2.42697	1.10041	1.12005	1.70563
2.28	1.09961	2.52407	2.41999	1.1055	1.1226	1.70082
2.2864	1.10928	2.5119	2.41428	1.1117	1.12778	1.69657
2.2925	1.12002	2.49737	2.40986	1.1185	1.13489	1.69309
2.2989	1.1312	2.48143	2.40744	1.12558	1.1437	1.69325
2.3053	1.14229	2.46455	2.40725	1.13286	1.15344	1.69483
2.3115	1.15283	2.44721	2.40946	1.13988	1.16365	1.69783
2.3179	1.16255	2.43058	2.4142	1.14684	1.1741	1.70464
2.3243	1.17101	2.41587	2.42142	1.15321	1.18466	1.7125
2.3307	1.1784	2.40477	2.43073	1.15929	1.19446	1.72128
2.3371	1.18439	2.39828	2.44182	1.1645	1.20442	1.73226
2.3432	1.18915	2.39679	2.45414	1.16889	1.21318	1.7424
2.3496	1.19254	2.4003	2.46707	1.17265	1.22049	1.75268
2.3557	1.19468	2.40898	2.48042	1.17582	1.22681	1.76396
2.3621	1.19554	2.42265	2.494	1.17833	1.2323	1.77403
2.3685	1.19517	2.44049	2.50684	1.18012	1.23656	1.78291
2.3747	1.19345	2.46106	2.51913	1.18111	1.23992	1.79254
2.3811	1.19031	2.48297	2.52999	1.18122	1.24233	1.79959
2.3875	1.18594	2.50539	2.54021	1.18079	1.24361	1.8063
2.3936	1.18031	2.52791	2.54905	1.17966	1.2437	1.81297
2.4	1.17348	2.55	2.55668	1.17775	1.24257	1.81688
2.4061	1.1658	2.57079	2.563	1.17538	1.24049	1.82105
2.4125	1.15753	2.58959	2.56764	1.17247	1.2373	1.82437
2.4187	1.14885	2.60615	2.57066	1.16899	1.23307	1.82457
2.4251	1.14039	2.62081	2.57208	1.16507	1.22795	1.8258
2.4315	1.13216	2.63375	2.57211	1.16079	1.22192	1.82594
2.4376	1.12493	2.64487	2.57089	1.15659	1.21519	1.82332
2.444	1.1193	2.65359	2.56835	1.15271	1.20776	1.82161
2.4504	1.11561	2.65987	2.56455	1.14907	1.20007	1.818
2.4565	1.11432	2.66423	2.5596	1.14602	1.19223	1.81299
2.4629	1.11558	2.66686	2.55356	1.14368	1.1847	1.80807
2.4693	1.11909	2.66762	2.54617	1.14249	1.17782	1.80208
2.4757	1.12498	2.66593	2.5382	1.14236	1.17219	1.79501
2.4821	1.13265	2.66165	2.52981	1.14326	1.16822	1.78883
2.4883	1.14168	2.65529	2.52142	1.1453	1.16605	1.78153
2.4947	1.15166	2.64738	2.51318	1.14852	1.16573	1.7743
2.5008	1.16227	2.63747	2.50558	1.15269	1.16757	1.76908
2.5072	1.17283	2.62539	2.49879	1.15754	1.17153	1.76316
2.5136	1.18315	2.61121	2.49367	1.16326	1.177	1.75899
2.5197	1.19288	2.59564	2.48994	1.16958	1.18411	1.75738
2.5261	1.20393	2.57948	2.4882	1.17623	1.19219	1.75638
2.5336	1.21246	2.56305	2.48844	1.18291	1.20114	1.75818
2.5397	1.22017	2.5468	2.49066	1.18948	1.21074	1.76177
2.5461	1.22682	2.53145	2.49512	1.19602	1.22039	1.76639
2.5525	1.23244	2.51773	2.50147	1.20293	1.23004	1.7735
2.5589	1.23692	2.50687	2.50977	1.20873	1.23961	1.78181
2.5651	1.24063	2.49973	2.51968	1.214	1.24852	1.79032
2.5715	1.24328	2.49662	2.53074	1.21886	1.25696	1.80115
2.5779	1.24488	2.49769	2.54282	1.22314	1.2647	1.81123
2.5843	1.24556	2.50303	2.5552	1.22695	1.27167	1.82073
2.5904	1.2453	2.5129	2.56794	1.23071	1.27806	1.83172
2.5968	1.24401	2.52653	2.58047	1.23365	1.28385	1.84153
2.6029	1.24163	2.5431	2.59319	1.23608	1.28899	1.85023
2.6093	1.23825	2.56137	2.60553	1.23788	1.2933	1.85982
2.6155	1.2338	2.5811	2.61724	1.23926	1.29677	1.8679
2.6219	1.22832	2.60204	2.62825	1.24023	1.29942	1.87529
2.6283	1.22207	2.6236	2.63834	1.24069	1.30132	1.88291
2.6344	1.21509	2.64475	2.64717	1.24046	1.30251	1.88846
2.6408	1.20762	2.66483	2.65517	1.23957	1.30297	1.89392
2.6469	1.19975	2.6837	2.66211	1.23805	1.30274	1.89893
2.6533	1.19169	2.70159	2.66818	1.23612	1.30172	1.90242
2.6597	1.18357	2.71863	2.67299	1.2337	1.29994	1.90575
2.6659	1.17587	2.73441	2.6768	1.23086	1.29728	1.90876
2.6723	1.16886	2.74856	2.67946	1.22771	1.29401	1.90965
2.6784	1.16309	2.76084	2.68116	1.22434	1.28989	1.911
2.6848	1.15885	2.77186	2.68169	1.22054	1.28504	1.9114
2.6915	1.1563	2.78183	2.68099	1.21672	1.2794	1.90978
2.6979	1.15569	2.79039	2.67919	1.21282	1.27307	1.90947
2.7043	1.15711	2.79714	2.67635	1.20904	1.26639	1.90745
2.7104	1.16057	2.80205	2.67239	1.20534	1.25939	1.90392
2.7168	1.16588	2.80564	2.66757	1.20207	1.25238	1.90108
2.7232	1.17297	2.808	2.66181	1.19936	1.24541	1.89667
2.7296	1.1811	2.80898	2.65556	1.19721	1.2388	1.89126
2.7357	1.1902	2.80826	2.64875	1.19581	1.23261	1.88664
2.7424	1.19997	2.80578	2.64141	1.19537	1.22723	1.88012
2.7485	1.20989	2.80185	2.63368	1.1958	1.22297	1.87369
2.7549	1.22007	2.79675	2.62572	1.19719	1.21995	1.86832
2.7611	1.23005	2.79031	2.6179	1.19944	1.21841	1.86123
2.7675	1.23988	2.78199	2.61048	1.20253	1.21847	1.85526
2.7736	1.24937	2.77188	2.60383	1.20642	1.22019	1.85073
2.78	1.25838	2.76035	2.59806	1.21115	1.22344	1.84535
2.7864	1.26681	2.74816	2.59349	1.21636	1.2281	1.84149
2.7925	1.27458	2.73527	2.59021	1.22209	1.234	1.84009
2.7989	1.28144	2.72133	2.58836	1.22813	1.24103	1.8381
2.8051	1.28767	2.70682	2.58823	1.23442	1.24863	1.83913
2.8115	1.29318	2.69225	2.58973	1.24075	1.25717	1.84137
2.8179	1.29822	2.67854	2.593	1.24737	1.26601	1.84412
2.824	1.30229	2.66626	2.59767	1.2539	1.275	1.8498
2.8304	1.30568	2.65546	2.60391	1.26029	1.28427	1.85605
2.8365	1.30837	2.64636	2.61168	1.26626	1.29355	1.86235
2.8429	1.31022	2.6396	2.6209	1.27215	1.30254	1.87123
2.8493	1.31126	2.63608	2.63153	1.27744	1.31121	1.88037
2.8555	1.3117	2.63609	2.64311	1.28271	1.31946	1.88934
2.8619	1.31142	2.63908	2.65524	1.28762	1.32727	1.90006
2.8683	1.3104	2.64502	2.66785	1.29226	1.3346	1.90924
2.8747	1.30844	2.65388	2.68022	1.29655	1.3416	1.91882
2.8808	1.30572	2.66559	2.69288	1.3004	1.34809	1.92983
2.8872	1.30227	2.67999	2.70547	1.30387	1.35421	1.93836
2.8936	1.2983	2.69623	2.71792	1.30698	1.35973	1.94723
2.9	1.29334	2.71362	2.73017	1.30965	1.36443	1.95714
2.9061	1.28795	2.73149	2.742	1.31188	1.36874	1.96452
2.9125	1.28187	2.75014	2.75336	1.31389	1.37257	1.97222
2.9187	1.27501	2.76935	2.76385	1.3156	1.37596	1.98033
2.9251	1.26792	2.78845	2.77349	1.31695	1.37871	1.98611
2.9315	1.2606	2.80688	2.78263	1.31782	1.38091	1.99254
2.9376	1.25336	2.82599	2.79103	1.31841	1.38254	1.99922
2.944	1.24608	2.84294	2.79886	1.31853	1.38369	2.0033
2.9501	1.23887	2.85904	2.80561	1.31801	1.38457	2.00827
2.9565	1.2323	2.87462	2.81184	1.31719	1.38465	2.01257
2.9627	1.22617	2.88929	2.81729	1.31608	1.38414	2.01542
2.9691	1.22094	2.90288	2.82209	1.31461	1.38314	2.01878
2.9755	1.21685	2.9152	2.82591	1.31286	1.38148	2.02191
2.9816	1.21397	2.92601	2.82873	1.31085	1.37912	2.02264
2.988	1.21274	2.93617	2.83042	1.30843	1.37631	2.02474
2.9944	1.21297	2.94587	2.83134	1.30591	1.37303	2.02587
3.0005	1.21468	2.95432	2.83148	1.30282	1.36906	2.02515
3.0069	1.21777	2.9613	2.83088	1.29955	1.36484	2.02584
3.0133	1.22218	2.96699	2.82958	1.29618	1.36008	2.02389
3.0197	1.22766	2.97205	2.82743	1.29265	1.35484	2.02278
3.0259	1.2344	2.97643	2.82438	1.28908	1.34909	2.02015
3.0325	1.2419	2.97981	2.8206	1.28572	1.34305	2.01764
3.0387	1.24967	2.98154	2.81587	1.28259	1.33677	2.01514
3.0451	1.25781	2.98271	2.81036	1.27971	1.3305	2.01081
3.0512	1.26652	2.98275	2.80418	1.27711	1.32437	2.00638
3.0576	1.27543	2.98128	2.79772	1.27498	1.31824	2.00215
3.0637	1.28436	2.97865	2.79094	1.27328	1.31245	1.99643
3.0701	1.29315	2.97554	2.78398	1.27199	1.30721	1.99125
3.0765	1.30169	2.97163	2.77639	1.27139	1.30234	1.98565
3.0827	1.30979	2.96631	2.76879	1.27123	1.29829	1.97854
3.0891	1.31755	2.95945	2.76089	1.27187	1.29519	1.97351
3.0952	1.325	2.95162	2.75323	1.27311	1.29286	1.9676
3.1016	1.3319	2.94305	2.74582	1.27499	1.29158	1.96094
3.108	1.33848	2.93351	2.73881	1.27749	1.29139	1.9562
3.1141	1.34465	2.92275	2.73238	1.28056	1.29228	1.95061
3.1205	1.35031	2.91093	2.7266	1.28408	1.29434	1.94535
3.1267	1.35538	2.89835	2.72194	1.288	1.29747	1.94268
3.1331	1.35975	2.88548	2.71844	1.29227	1.30157	1.93928
3.1395	1.36371	2.87247	2.71611	1.29688	1.30646	1.93722
3.1456	1.3672	2.85919	2.71486	1.30187	1.31194	1.93674
3.152	1.37003	2.84578	2.71459	1.30685	1.31801	1.93582
3.1584	1.37254	2.83266	2.71549	1.31204	1.32455	1.93759
3.1648	1.37464	2.82038	2.71751	1.3173	1.33143	1.94022
3.1709	1.37622	2.80947	2.72063	1.32249	1.33871	1.94278
3.1773	1.37722	2.79982	2.72508	1.32789	1.34613	1.94725
3.1837	1.37758	2.79135	2.73073	1.33319	1.35367	1.95284
3.1901	1.37722	2.78435	2.73749	1.33809	1.36112	1.95785
3.1963	1.37639	2.77955	2.74536	1.34288	1.3687	1.96534
3.2027	1.37506	2.77731	2.754	1.34744	1.37594	1.97247
3.2088	1.37313	2.77755	2.7632	1.35201	1.38282	1.97894
3.2152	1.37078	2.77954	2.77282	1.35638	1.38946	1.98751
3.2216	1.36794	2.78339	2.78253	1.36063	1.39601	1.99515
3.2277	1.36473	2.78946	2.79271	1.3647	1.40221	2.00259
3.2341	1.3609	2.7976	2.80346	1.36854	1.40829	2.01199
3.2403	1.35637	2.80778	2.81414	1.37204	1.41413	2.01945
3.2467	1.35134	2.81906	2.82509	1.37524	1.41964	2.02715
3.2531	1.3458	2.83115	2.83577	1.37817	1.42508	2.03577
3.2592	1.33986	2.84419	2.84618	1.38143	1.42954	2.04276
3.2656	1.33371	2.85856	2.85635	1.38381	1.43372	2.04991
3.272	1.32723	2.87375	2.86633	1.38597	1.43771	2.05779
3.2781	1.32039	2.88904	2.87597	1.38798	1.44149	2.0635
3.2845	1.31356	2.90403	2.88514	1.38982	1.44485	2.07023
3.2907	1.30649	2.91891	2.89397	1.39137	1.44783	2.0767
3.2971	1.29967	2.93398	2.90219	1.3927	1.45049	2.0815
3.3035	1.29282	2.94905	2.90973	1.3937	1.45269	2.08794
3.3099	1.28619	2.96354	2.91703	1.39455	1.45462	2.09291
3.316	1.27986	2.97734	2.924	1.39526	1.45597	2.09686
3.3224	1.27407	2.99054	2.93076	1.3955	1.45712	2.10193
3.3288	1.2691	3.0036	2.93699	1.39548	1.45773	2.10603
